cod_ibge,regiao,uf,municipio,localizacao,dependencia,num_escolas
2613305,Nordeste ,Pernambuco ,São Joaquim do Monte ,Rural,Privada,0
2613404,Nordeste ,Pernambuco ,São José da Coroa Grande ,Rural,Privada,0
2613503,Nordeste ,Pernambuco ,São José do Belmonte ,Rural,Privada,0
2613602,Nordeste ,Pernambuco ,São José do Egito ,Rural,Privada,108
2613701,Nordeste ,Pernambuco ,São Lourenço da Mata ,Rural,Privada,0
2613800,Nordeste ,Pernambuco ,São Vicente Férrer ,Rural,Privada,0
2613909,Nordeste ,Pernambuco ,Serra Talhada ,Rural,Privada,0
2614006,Nordeste ,Pernambuco ,Serrita ,Rural,Privada,0
2614105,Nordeste ,Pernambuco ,Sertânia ,Rural,Privada,0
2614204,Nordeste ,Pernambuco ,Sirinhaém ,Rural,Privada,768
2614402,Nordeste ,Pernambuco ,Solidão ,Rural,Privada,0
2614501,Nordeste ,Pernambuco ,Surubim ,Rural,Privada,0
2614600,Nordeste ,Pernambuco ,Tabira ,Rural,Privada,0
2614709,Nordeste ,Pernambuco ,Tacaimbó ,Rural,Privada,0
2614808,Nordeste ,Pernambuco ,Tacaratu ,Rural,Privada,289
2614857,Nordeste ,Pernambuco ,Tamandaré ,Rural,Privada,0
2615003,Nordeste ,Pernambuco ,Taquaritinga do Norte ,Rural,Privada,0
2615102,Nordeste ,Pernambuco ,Terezinha ,Rural,Privada,0
2615201,Nordeste ,Pernambuco ,Terra Nova ,Rural,Privada,0
2615300,Nordeste ,Pernambuco ,Timbaúba ,Rural,Privada,0
2615409,Nordeste ,Pernambuco ,Toritama ,Rural,Privada,0
2615508,Nordeste ,Pernambuco ,Tracunhaém ,Rural,Privada,0
2615607,Nordeste ,Pernambuco ,Trindade ,Rural,Privada,0
2615706,Nordeste ,Pernambuco ,Triunfo ,Rural,Privada,0
2615805,Nordeste ,Pernambuco ,Tupanatinga ,Rural,Privada,0
2615904,Nordeste ,Pernambuco ,Tuparetama ,Rural,Privada,0
2616001,Nordeste ,Pernambuco ,Venturosa ,Rural,Privada,0
2616100,Nordeste ,Pernambuco ,Verdejante ,Rural,Privada,0
2616183,Nordeste ,Pernambuco ,Vertente do Lério ,Rural,Privada,0
2616209,Nordeste ,Pernambuco ,Vertentes ,Rural,Privada,188
2616308,Nordeste ,Pernambuco ,Vicência ,Rural,Privada,0
2616407,Nordeste ,Pernambuco ,Vitória de Santo Antão ,Rural,Privada,0
2616506,Nordeste ,Pernambuco ,Xexéu ,Rural,Privada,0
2700102,Nordeste ,Alagoas ,Água Branca ,Rural,Privada,0
2700201,Nordeste ,Alagoas ,Anadia ,Rural,Privada,0
2700300,Nordeste ,Alagoas ,Arapiraca ,Rural,Privada,95
2700409,Nordeste ,Alagoas ,Atalaia ,Rural,Privada,0
2700508,Nordeste ,Alagoas ,Barra de Santo Antônio ,Rural,Privada,0
2700607,Nordeste ,Alagoas ,Barra de São Miguel ,Rural,Privada,0
2700706,Nordeste ,Alagoas ,Batalha ,Rural,Privada,0
2700805,Nordeste ,Alagoas ,Belém ,Rural,Privada,0
2700904,Nordeste ,Alagoas ,Belo Monte ,Rural,Privada,0
2701001,Nordeste ,Alagoas ,Boca da Mata ,Rural,Privada,0
2701100,Nordeste ,Alagoas ,Branquinha ,Rural,Privada,0
2701209,Nordeste ,Alagoas ,Cacimbinhas ,Rural,Privada,0
2701308,Nordeste ,Alagoas ,Cajueiro ,Rural,Privada,0
2701357,Nordeste ,Alagoas ,Campestre ,Rural,Privada,0
2701407,Nordeste ,Alagoas ,Campo Alegre ,Rural,Privada,0
2701506,Nordeste ,Alagoas ,Campo Grande ,Rural,Privada,0
2701605,Nordeste ,Alagoas ,Canapi ,Rural,Privada,0
2701704,Nordeste ,Alagoas ,Capela ,Rural,Privada,0
2701803,Nordeste ,Alagoas ,Carneiros ,Rural,Privada,0
2701902,Nordeste ,Alagoas ,Chã Preta ,Rural,Privada,0
2702009,Nordeste ,Alagoas ,Coité do Nóia ,Rural,Privada,0
2702108,Nordeste ,Alagoas ,Colônia Leopoldina ,Rural,Privada,0
2702207,Nordeste ,Alagoas ,Coqueiro Seco ,Rural,Privada,0
2702306,Nordeste ,Alagoas ,Coruripe ,Rural,Privada,0
2702355,Nordeste ,Alagoas ,Craíbas ,Rural,Privada,0
2702405,Nordeste ,Alagoas ,Delmiro Gouveia ,Rural,Privada,39
2702504,Nordeste ,Alagoas ,Dois Riachos ,Rural,Privada,0
2702553,Nordeste ,Alagoas ,Estrela de Alagoas ,Rural,Privada,0
2702603,Nordeste ,Alagoas ,Feira Grande ,Rural,Privada,0
2702702,Nordeste ,Alagoas ,Feliz Deserto ,Rural,Privada,0
2702801,Nordeste ,Alagoas ,Flexeiras ,Rural,Privada,0
2702900,Nordeste ,Alagoas ,Girau do Ponciano ,Rural,Privada,0
2703007,Nordeste ,Alagoas ,Ibateguara ,Rural,Privada,0
2703106,Nordeste ,Alagoas ,Igaci ,Rural,Privada,0
2703205,Nordeste ,Alagoas ,Igreja Nova ,Rural,Privada,0
2703304,Nordeste ,Alagoas ,Inhapi ,Rural,Privada,0
2703403,Nordeste ,Alagoas ,Jacaré dos Homens ,Rural,Privada,0
2703502,Nordeste ,Alagoas ,Jacuípe ,Rural,Privada,0
2703601,Nordeste ,Alagoas ,Japaratinga ,Rural,Privada,24
2703700,Nordeste ,Alagoas ,Jaramataia ,Rural,Privada,0
2703759,Nordeste ,Alagoas ,Jequiá da Praia ,Rural,Privada,0
2703809,Nordeste ,Alagoas ,Joaquim Gomes ,Rural,Privada,0
2703908,Nordeste ,Alagoas ,Jundiá ,Rural,Privada,0
2704005,Nordeste ,Alagoas ,Junqueiro ,Rural,Privada,0
2704104,Nordeste ,Alagoas ,Lagoa da Canoa ,Rural,Privada,0
2704203,Nordeste ,Alagoas ,Limoeiro de Anadia ,Rural,Privada,0
2704302,Nordeste ,Alagoas ,Maceió ,Rural,Privada,0
2704401,Nordeste ,Alagoas ,Major Isidoro ,Rural,Privada,0
2704906,Nordeste ,Alagoas ,Mar Vermelho ,Rural,Privada,0
2704500,Nordeste ,Alagoas ,Maragogi ,Rural,Privada,0
2704609,Nordeste ,Alagoas ,Maravilha ,Rural,Privada,0
2704708,Nordeste ,Alagoas ,Marechal Deodoro ,Rural,Privada,0
2704807,Nordeste ,Alagoas ,Maribondo ,Rural,Privada,0
2705002,Nordeste ,Alagoas ,Mata Grande ,Rural,Privada,0
2705101,Nordeste ,Alagoas ,Matriz de Camaragibe ,Rural,Privada,0
2705200,Nordeste ,Alagoas ,Messias ,Rural,Privada,0
2705309,Nordeste ,Alagoas ,Minador do Negrão ,Rural,Privada,0
2705408,Nordeste ,Alagoas ,Monteirópolis ,Rural,Privada,0
2705507,Nordeste ,Alagoas ,Murici ,Rural,Privada,0
2705606,Nordeste ,Alagoas ,Novo Lino ,Rural,Privada,0
2705705,Nordeste ,Alagoas ,Olho d'Água das Flores ,Rural,Privada,0
2705804,Nordeste ,Alagoas ,Olho d'Água do Casado ,Rural,Privada,0
2705903,Nordeste ,Alagoas ,Olho d'Água Grande ,Rural,Privada,0
2706000,Nordeste ,Alagoas ,Olivença ,Rural,Privada,0
2706109,Nordeste ,Alagoas ,Ouro Branco ,Rural,Privada,0
2706208,Nordeste ,Alagoas ,Palestina ,Rural,Privada,0
2706307,Nordeste ,Alagoas ,Palmeira dos Índios ,Rural,Privada,0
2706406,Nordeste ,Alagoas ,Pão de Açúcar ,Rural,Privada,0
2706422,Nordeste ,Alagoas ,Pariconha ,Rural,Privada,0
2706448,Nordeste ,Alagoas ,Paripueira ,Rural,Privada,0
2706505,Nordeste ,Alagoas ,Passo de Camaragibe ,Rural,Privada,0
2706604,Nordeste ,Alagoas ,Paulo Jacinto ,Rural,Privada,0
2706703,Nordeste ,Alagoas ,Penedo ,Rural,Privada,0
2706802,Nordeste ,Alagoas ,Piaçabuçu ,Rural,Privada,0
2706901,Nordeste ,Alagoas ,Pilar ,Rural,Privada,0
2707008,Nordeste ,Alagoas ,Pindoba ,Rural,Privada,0
2707107,Nordeste ,Alagoas ,Piranhas ,Rural,Privada,0
2707206,Nordeste ,Alagoas ,Poço das Trincheiras ,Rural,Privada,0
2707305,Nordeste ,Alagoas ,Porto Calvo ,Rural,Privada,0
2707404,Nordeste ,Alagoas ,Porto de Pedras ,Rural,Privada,0
2707503,Nordeste ,Alagoas ,Porto Real do Colégio ,Rural,Privada,0
2707602,Nordeste ,Alagoas ,Quebrangulo ,Rural,Privada,0
2707701,Nordeste ,Alagoas ,Rio Largo ,Rural,Privada,22
2707800,Nordeste ,Alagoas ,Roteiro ,Rural,Privada,0
2707909,Nordeste ,Alagoas ,Santa Luzia do Norte ,Rural,Privada,0
2708006,Nordeste ,Alagoas ,Santana do Ipanema ,Rural,Privada,0
2708105,Nordeste ,Alagoas ,Santana do Mundaú ,Rural,Privada,0
2708204,Nordeste ,Alagoas ,São Brás ,Rural,Privada,0
2708303,Nordeste ,Alagoas ,São José da Laje ,Rural,Privada,100
2708402,Nordeste ,Alagoas ,São José da Tapera ,Rural,Privada,217
2708501,Nordeste ,Alagoas ,São Luís do Quitunde ,Rural,Privada,0
2708600,Nordeste ,Alagoas ,São Miguel dos Campos ,Rural,Privada,397
2708709,Nordeste ,Alagoas ,São Miguel dos Milagres ,Rural,Privada,0
2708808,Nordeste ,Alagoas ,São Sebastião ,Rural,Privada,0
2708907,Nordeste ,Alagoas ,Satuba ,Rural,Privada,0
2708956,Nordeste ,Alagoas ,Senador Rui Palmeira ,Rural,Privada,0
2709004,Nordeste ,Alagoas ,Tanque d'Arca ,Rural,Privada,0
2709103,Nordeste ,Alagoas ,Taquarana ,Rural,Privada,0
2709152,Nordeste ,Alagoas ,Teotônio Vilela ,Rural,Privada,0
2709202,Nordeste ,Alagoas ,Traipu ,Rural,Privada,0
2709301,Nordeste ,Alagoas ,União dos Palmares ,Rural,Privada,0
2709400,Nordeste ,Alagoas ,Viçosa ,Rural,Privada,0
2800100,Nordeste ,Sergipe ,Amparo do São Francisco ,Rural,Privada,0
2800209,Nordeste ,Sergipe ,Aquidabã ,Rural,Privada,0
2800308,Nordeste ,Sergipe ,Aracaju ,Rural,Privada,0
2800407,Nordeste ,Sergipe ,Arauá ,Rural,Privada,0
2800506,Nordeste ,Sergipe ,Areia Branca ,Rural,Privada,0
2800605,Nordeste ,Sergipe ,Barra dos Coqueiros ,Rural,Privada,0
2800670,Nordeste ,Sergipe ,Boquim ,Rural,Privada,0
2800704,Nordeste ,Sergipe ,Brejo Grande ,Rural,Privada,0
2801009,Nordeste ,Sergipe ,Campo do Brito ,Rural,Privada,0
2801108,Nordeste ,Sergipe ,Canhoba ,Rural,Privada,0
2801207,Nordeste ,Sergipe ,Canindé de São Francisco ,Rural,Privada,0
2801306,Nordeste ,Sergipe ,Capela ,Rural,Privada,28
2801405,Nordeste ,Sergipe ,Carira ,Rural,Privada,0
2801504,Nordeste ,Sergipe ,Carmópolis ,Rural,Privada,108
2801603,Nordeste ,Sergipe ,Cedro de São João ,Rural,Privada,0
2801702,Nordeste ,Sergipe ,Cristinápolis ,Rural,Privada,0
2801900,Nordeste ,Sergipe ,Cumbe ,Rural,Privada,0
2802007,Nordeste ,Sergipe ,Divina Pastora ,Rural,Privada,0
2802106,Nordeste ,Sergipe ,Estância ,Rural,Privada,0
2802205,Nordeste ,Sergipe ,Feira Nova ,Rural,Privada,0
2802304,Nordeste ,Sergipe ,Frei Paulo ,Rural,Privada,0
2802403,Nordeste ,Sergipe ,Gararu ,Rural,Privada,0
2802502,Nordeste ,Sergipe ,General Maynard ,Rural,Privada,0
2802601,Nordeste ,Sergipe ,Gracho Cardoso ,Rural,Privada,0
2802700,Nordeste ,Sergipe ,Ilha das Flores ,Rural,Privada,0
2802809,Nordeste ,Sergipe ,Indiaroba ,Rural,Privada,0
2802908,Nordeste ,Sergipe ,Itabaiana ,Rural,Privada,0
2803005,Nordeste ,Sergipe ,Itabaianinha ,Rural,Privada,0
2803104,Nordeste ,Sergipe ,Itabi ,Rural,Privada,0
2803203,Nordeste ,Sergipe ,Itaporanga d'Ajuda ,Rural,Privada,0
2803302,Nordeste ,Sergipe ,Japaratuba ,Rural,Privada,82
2803401,Nordeste ,Sergipe ,Japoatã ,Rural,Privada,0
2803500,Nordeste ,Sergipe ,Lagarto ,Rural,Privada,943
2803609,Nordeste ,Sergipe ,Laranjeiras ,Rural,Privada,0
2803708,Nordeste ,Sergipe ,Macambira ,Rural,Privada,0
2803807,Nordeste ,Sergipe ,Malhada dos Bois ,Rural,Privada,0
2803906,Nordeste ,Sergipe ,Malhador ,Rural,Privada,0
2804003,Nordeste ,Sergipe ,Maruim ,Rural,Privada,0
2804102,Nordeste ,Sergipe ,Moita Bonita ,Rural,Privada,0
2804201,Nordeste ,Sergipe ,Monte Alegre de Sergipe ,Rural,Privada,0
2804300,Nordeste ,Sergipe ,Muribeca ,Rural,Privada,0
2804409,Nordeste ,Sergipe ,Neópolis ,Rural,Privada,0
2804458,Nordeste ,Sergipe ,Nossa Senhora Aparecida ,Rural,Privada,0
2804508,Nordeste ,Sergipe ,Nossa Senhora da Glória ,Rural,Privada,0
2804607,Nordeste ,Sergipe ,Nossa Senhora das Dores ,Rural,Privada,0
2804706,Nordeste ,Sergipe ,Nossa Senhora de Lourdes ,Rural,Privada,0
2804805,Nordeste ,Sergipe ,Nossa Senhora do Socorro ,Rural,Privada,0
2804904,Nordeste ,Sergipe ,Pacatuba ,Rural,Privada,0
2805000,Nordeste ,Sergipe ,Pedra Mole ,Rural,Privada,0
2805109,Nordeste ,Sergipe ,Pedrinhas ,Rural,Privada,0
2805208,Nordeste ,Sergipe ,Pinhão ,Rural,Privada,0
2805307,Nordeste ,Sergipe ,Pirambu ,Rural,Privada,0
2805406,Nordeste ,Sergipe ,Poço Redondo ,Rural,Privada,53
2805505,Nordeste ,Sergipe ,Poço Verde ,Rural,Privada,0
2805604,Nordeste ,Sergipe ,Porto da Folha ,Rural,Privada,92
2805703,Nordeste ,Sergipe ,Propriá ,Rural,Privada,63
2805802,Nordeste ,Sergipe ,Riachão do Dantas ,Rural,Privada,0
2805901,Nordeste ,Sergipe ,Riachuelo ,Rural,Privada,0
2806008,Nordeste ,Sergipe ,Ribeirópolis ,Rural,Privada,285
2806107,Nordeste ,Sergipe ,Rosário do Catete ,Rural,Privada,0
2806206,Nordeste ,Sergipe ,Salgado ,Rural,Privada,103
2806305,Nordeste ,Sergipe ,Santa Luzia do Itanhy ,Rural,Privada,0
2806503,Nordeste ,Sergipe ,Santa Rosa de Lima ,Rural,Privada,0
2806404,Nordeste ,Sergipe ,Santana do São Francisco ,Rural,Privada,0
2806602,Nordeste ,Sergipe ,Santo Amaro das Brotas ,Rural,Privada,0
2806701,Nordeste ,Sergipe ,São Cristóvão ,Rural,Privada,0
2806800,Nordeste ,Sergipe ,São Domingos ,Rural,Privada,0
2806909,Nordeste ,Sergipe ,São Francisco ,Rural,Privada,0
2807006,Nordeste ,Sergipe ,São Miguel do Aleixo ,Rural,Privada,0
2807105,Nordeste ,Sergipe ,Simão Dias ,Rural,Privada,0
2807204,Nordeste ,Sergipe ,Siriri ,Rural,Privada,0
2807303,Nordeste ,Sergipe ,Telha ,Rural,Privada,0
2807402,Nordeste ,Sergipe ,Tobias Barreto ,Rural,Privada,0
2807501,Nordeste ,Sergipe ,Tomar do Geru ,Rural,Privada,0
2807600,Nordeste ,Sergipe ,Umbaúba ,Rural,Privada,0
2900108,Nordeste ,Bahia ,Abaíra ,Rural,Privada,0
2900207,Nordeste ,Bahia ,Abaré ,Rural,Privada,0
2900306,Nordeste ,Bahia ,Acajutiba ,Rural,Privada,0
2900355,Nordeste ,Bahia ,Adustina ,Rural,Privada,0
2900405,Nordeste ,Bahia ,Água Fria ,Rural,Privada,0
2900603,Nordeste ,Bahia ,Aiquara ,Rural,Privada,0
2900702,Nordeste ,Bahia ,Alagoinhas ,Rural,Privada,50
2900801,Nordeste ,Bahia ,Alcobaça ,Rural,Privada,0
2900900,Nordeste ,Bahia ,Almadina ,Rural,Privada,0
2901007,Nordeste ,Bahia ,Amargosa ,Rural,Privada,0
2901106,Nordeste ,Bahia ,Amélia Rodrigues ,Rural,Privada,0
2901155,Nordeste ,Bahia ,América Dourada ,Rural,Privada,0
2901205,Nordeste ,Bahia ,Anagé ,Rural,Privada,126
2901304,Nordeste ,Bahia ,Andaraí ,Rural,Privada,0
2901353,Nordeste ,Bahia ,Andorinha ,Rural,Privada,0
2901403,Nordeste ,Bahia ,Angical ,Rural,Privada,160
2901502,Nordeste ,Bahia ,Anguera ,Rural,Privada,0
2901601,Nordeste ,Bahia ,Antas ,Rural,Privada,0
2901700,Nordeste ,Bahia ,Antônio Cardoso ,Rural,Privada,0
2901809,Nordeste ,Bahia ,Antônio Gonçalves ,Rural,Privada,84
2901908,Nordeste ,Bahia ,Aporá ,Rural,Privada,0
2901957,Nordeste ,Bahia ,Apuarema ,Rural,Privada,0
2902054,Nordeste ,Bahia ,Araçás ,Rural,Privada,0
2902005,Nordeste ,Bahia ,Aracatu ,Rural,Privada,0
2902104,Nordeste ,Bahia ,Araci ,Rural,Privada,0
2902203,Nordeste ,Bahia ,Aramari ,Rural,Privada,0
2902252,Nordeste ,Bahia ,Arataca ,Rural,Privada,0
2902302,Nordeste ,Bahia ,Aratuípe ,Rural,Privada,0
2902401,Nordeste ,Bahia ,Aurelino Leal ,Rural,Privada,0
2902500,Nordeste ,Bahia ,Baianópolis ,Rural,Privada,0
2902609,Nordeste ,Bahia ,Baixa Grande ,Rural,Privada,0
2902658,Nordeste ,Bahia ,Banzaê ,Rural,Privada,0
2902708,Nordeste ,Bahia ,Barra ,Rural,Privada,0
2902807,Nordeste ,Bahia ,Barra da Estiva ,Rural,Privada,0
2902906,Nordeste ,Bahia ,Barra do Choça ,Rural,Privada,0
2903003,Nordeste ,Bahia ,Barra do Mendes ,Rural,Privada,0
2903102,Nordeste ,Bahia ,Barra do Rocha ,Rural,Privada,0
2903201,Nordeste ,Bahia ,Barreiras ,Rural,Privada,0
2903235,Nordeste ,Bahia ,Barro Alto ,Rural,Privada,0
2903300,Nordeste ,Bahia ,Barro Preto ,Rural,Privada,0
2903276,Nordeste ,Bahia ,Barrocas ,Rural,Privada,0
2903409,Nordeste ,Bahia ,Belmonte ,Rural,Privada,0
2903508,Nordeste ,Bahia ,Belo Campo ,Rural,Privada,0
2903607,Nordeste ,Bahia ,Biritinga ,Rural,Privada,0
2903706,Nordeste ,Bahia ,Boa Nova ,Rural,Privada,0
2903805,Nordeste ,Bahia ,Boa Vista do Tupim ,Rural,Privada,0
2903904,Nordeste ,Bahia ,Bom Jesus da Lapa ,Rural,Privada,0
2903953,Nordeste ,Bahia ,Bom Jesus da Serra ,Rural,Privada,0
2904001,Nordeste ,Bahia ,Boninal ,Rural,Privada,0
2904050,Nordeste ,Bahia ,Bonito ,Rural,Privada,0
2904100,Nordeste ,Bahia ,Boquira ,Rural,Privada,168
2904209,Nordeste ,Bahia ,Botuporã ,Rural,Privada,147
2904308,Nordeste ,Bahia ,Brejões ,Rural,Privada,0
2904407,Nordeste ,Bahia ,Brejolândia ,Rural,Privada,100
2904506,Nordeste ,Bahia ,Brotas de Macaúbas ,Rural,Privada,0
2904605,Nordeste ,Bahia ,Brumado ,Rural,Privada,0
2904704,Nordeste ,Bahia ,Buerarema ,Rural,Privada,0
2904753,Nordeste ,Bahia ,Buritirama ,Rural,Privada,0
2904803,Nordeste ,Bahia ,Caatiba ,Rural,Privada,0
2904852,Nordeste ,Bahia ,Cabaceiras do Paraguaçu ,Rural,Privada,0
2904902,Nordeste ,Bahia ,Cachoeira ,Rural,Privada,681
2905008,Nordeste ,Bahia ,Caculé ,Rural,Privada,144
2905107,Nordeste ,Bahia ,Caém ,Rural,Privada,0
2905156,Nordeste ,Bahia ,Caetanos ,Rural,Privada,0
2905206,Nordeste ,Bahia ,Caetité ,Rural,Privada,0
2905305,Nordeste ,Bahia ,Cafarnaum ,Rural,Privada,0
2905404,Nordeste ,Bahia ,Cairu ,Rural,Privada,0
2905503,Nordeste ,Bahia ,Caldeirão Grande ,Rural,Privada,0
2905602,Nordeste ,Bahia ,Camacan ,Rural,Privada,0
2905701,Nordeste ,Bahia ,Camaçari ,Rural,Privada,81
2905800,Nordeste ,Bahia ,Camamu ,Rural,Privada,33
2905909,Nordeste ,Bahia ,Campo Alegre de Lourdes ,Rural,Privada,0
2906006,Nordeste ,Bahia ,Campo Formoso ,Rural,Privada,121
2906105,Nordeste ,Bahia ,Canápolis ,Rural,Privada,0
2906204,Nordeste ,Bahia ,Canarana ,Rural,Privada,0
2906303,Nordeste ,Bahia ,Canavieiras ,Rural,Privada,0
2906402,Nordeste ,Bahia ,Candeal ,Rural,Privada,0
2906501,Nordeste ,Bahia ,Candeias ,Rural,Privada,35
2906600,Nordeste ,Bahia ,Candiba ,Rural,Privada,0
2906709,Nordeste ,Bahia ,Cândido Sales ,Rural,Privada,0
2906808,Nordeste ,Bahia ,Cansanção ,Rural,Privada,0
2906824,Nordeste ,Bahia ,Canudos ,Rural,Privada,0
2906857,Nordeste ,Bahia ,Capela do Alto Alegre ,Rural,Privada,0
2906873,Nordeste ,Bahia ,Capim Grosso ,Rural,Privada,31
2906899,Nordeste ,Bahia ,Caraíbas ,Rural,Privada,0
2906907,Nordeste ,Bahia ,Caravelas ,Rural,Privada,0
2907004,Nordeste ,Bahia ,Cardeal da Silva ,Rural,Privada,0
2907103,Nordeste ,Bahia ,Carinhanha ,Rural,Privada,0
2907202,Nordeste ,Bahia ,Casa Nova ,Rural,Privada,393
2907301,Nordeste ,Bahia ,Castro Alves ,Rural,Privada,0
2907400,Nordeste ,Bahia ,Catolândia ,Rural,Privada,0
2907509,Nordeste ,Bahia ,Catu ,Rural,Privada,0
2907558,Nordeste ,Bahia ,Caturama ,Rural,Privada,0
2907608,Nordeste ,Bahia ,Central ,Rural,Privada,42
2907707,Nordeste ,Bahia ,Chorrochó ,Rural,Privada,0
2907806,Nordeste ,Bahia ,Cícero Dantas ,Rural,Privada,34
2907905,Nordeste ,Bahia ,Cipó ,Rural,Privada,0
2908002,Nordeste ,Bahia ,Coaraci ,Rural,Privada,0
2908101,Nordeste ,Bahia ,Cocos ,Rural,Privada,0
2908200,Nordeste ,Bahia ,Conceição da Feira ,Rural,Privada,0
2908309,Nordeste ,Bahia ,Conceição do Almeida ,Rural,Privada,0
2908408,Nordeste ,Bahia ,Conceição do Coité ,Rural,Privada,234
2908507,Nordeste ,Bahia ,Conceição do Jacuípe ,Rural,Privada,0
2908606,Nordeste ,Bahia ,Conde ,Rural,Privada,0
2908705,Nordeste ,Bahia ,Condeúba ,Rural,Privada,0
2908804,Nordeste ,Bahia ,Contendas do Sincorá ,Rural,Privada,0
2908903,Nordeste ,Bahia ,Coração de Maria ,Rural,Privada,0
2909000,Nordeste ,Bahia ,Cordeiros ,Rural,Privada,0
2909109,Nordeste ,Bahia ,Coribe ,Rural,Privada,0
2909208,Nordeste ,Bahia ,Coronel João Sá ,Rural,Privada,0
2909307,Nordeste ,Bahia ,Correntina ,Rural,Privada,128
2909406,Nordeste ,Bahia ,Cotegipe ,Rural,Privada,0
2909505,Nordeste ,Bahia ,Cravolândia ,Rural,Privada,0
2909604,Nordeste ,Bahia ,Crisópolis ,Rural,Privada,0
2909703,Nordeste ,Bahia ,Cristópolis ,Rural,Privada,0
2909802,Nordeste ,Bahia ,Cruz das Almas ,Rural,Privada,0
2909901,Nordeste ,Bahia ,Curaçá ,Rural,Privada,0
2910008,Nordeste ,Bahia ,Dário Meira ,Rural,Privada,0
2910057,Nordeste ,Bahia ,Dias d'Ávila ,Rural,Privada,0
2910107,Nordeste ,Bahia ,Dom Basílio ,Rural,Privada,0
2910206,Nordeste ,Bahia ,Dom Macedo Costa ,Rural,Privada,0
2910305,Nordeste ,Bahia ,Elísio Medrado ,Rural,Privada,0
2910404,Nordeste ,Bahia ,Encruzilhada ,Rural,Privada,0
2910503,Nordeste ,Bahia ,Entre Rios ,Rural,Privada,0
2900504,Nordeste ,Bahia ,Érico Cardoso ,Rural,Privada,0
2910602,Nordeste ,Bahia ,Esplanada ,Rural,Privada,0
2910701,Nordeste ,Bahia ,Euclides da Cunha ,Rural,Privada,0
2910727,Nordeste ,Bahia ,Eunápolis ,Rural,Privada,0
2910750,Nordeste ,Bahia ,Fátima ,Rural,Privada,0
2910776,Nordeste ,Bahia ,Feira da Mata ,Rural,Privada,0
2910800,Nordeste ,Bahia ,Feira de Santana ,Rural,Privada,907
2910859,Nordeste ,Bahia ,Filadélfia ,Rural,Privada,0
2910909,Nordeste ,Bahia ,Firmino Alves ,Rural,Privada,0
2911006,Nordeste ,Bahia ,Floresta Azul ,Rural,Privada,0
2911105,Nordeste ,Bahia ,Formosa do Rio Preto ,Rural,Privada,0
2911204,Nordeste ,Bahia ,Gandu ,Rural,Privada,0
2911253,Nordeste ,Bahia ,Gavião ,Rural,Privada,0
2911303,Nordeste ,Bahia ,Gentio do Ouro ,Rural,Privada,0
2911402,Nordeste ,Bahia ,Glória ,Rural,Privada,0
2911501,Nordeste ,Bahia ,Gongogi ,Rural,Privada,0
2911600,Nordeste ,Bahia ,Governador Mangabeira ,Rural,Privada,0
2911659,Nordeste ,Bahia ,Guajeru ,Rural,Privada,0
2911709,Nordeste ,Bahia ,Guanambi ,Rural,Privada,0
2911808,Nordeste ,Bahia ,Guaratinga ,Rural,Privada,0
2911857,Nordeste ,Bahia ,Heliópolis ,Rural,Privada,0
2911907,Nordeste ,Bahia ,Iaçu ,Rural,Privada,0
2912004,Nordeste ,Bahia ,Ibiassucê ,Rural,Privada,0
2912103,Nordeste ,Bahia ,Ibicaraí ,Rural,Privada,0
2912202,Nordeste ,Bahia ,Ibicoara ,Rural,Privada,0
2912301,Nordeste ,Bahia ,Ibicuí ,Rural,Privada,0
2912400,Nordeste ,Bahia ,Ibipeba ,Rural,Privada,0
2912509,Nordeste ,Bahia ,Ibipitanga ,Rural,Privada,0
2912608,Nordeste ,Bahia ,Ibiquera ,Rural,Privada,0
2912707,Nordeste ,Bahia ,Ibirapitanga ,Rural,Privada,0
2912806,Nordeste ,Bahia ,Ibirapuã ,Rural,Privada,0
2912905,Nordeste ,Bahia ,Ibirataia ,Rural,Privada,0
2913002,Nordeste ,Bahia ,Ibitiara ,Rural,Privada,0
2913101,Nordeste ,Bahia ,Ibititá ,Rural,Privada,0
2913200,Nordeste ,Bahia ,Ibotirama ,Rural,Privada,0
2913309,Nordeste ,Bahia ,Ichu ,Rural,Privada,0
2913408,Nordeste ,Bahia ,Igaporã ,Rural,Privada,0
2913457,Nordeste ,Bahia ,Igrapiúna ,Rural,Privada,123
2913507,Nordeste ,Bahia ,Iguaí ,Rural,Privada,0
2913606,Nordeste ,Bahia ,Ilhéus ,Rural,Privada,0
2913705,Nordeste ,Bahia ,Inhambupe ,Rural,Privada,130
2913804,Nordeste ,Bahia ,Ipecaetá ,Rural,Privada,0
2913903,Nordeste ,Bahia ,Ipiaú ,Rural,Privada,0
2914000,Nordeste ,Bahia ,Ipirá ,Rural,Privada,0
2914109,Nordeste ,Bahia ,Ipupiara ,Rural,Privada,0
2914208,Nordeste ,Bahia ,Irajuba ,Rural,Privada,0
2914307,Nordeste ,Bahia ,Iramaia ,Rural,Privada,0
2914406,Nordeste ,Bahia ,Iraquara ,Rural,Privada,0
2914505,Nordeste ,Bahia ,Irará ,Rural,Privada,139
2914604,Nordeste ,Bahia ,Irecê ,Rural,Privada,502
2914653,Nordeste ,Bahia ,Itabela ,Rural,Privada,0
2914703,Nordeste ,Bahia ,Itaberaba ,Rural,Privada,46
2914802,Nordeste ,Bahia ,Itabuna ,Rural,Privada,0
